mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.3009564876556396,0.20869945513868018,0.09302592277526855,0.026452937745506208,gini,,2,200,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.1677505493164064,0.28784088515810224,0.10303711891174316,0.0023272901009397783,gini,,2,300,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5364931106567383,0.04637940128982267,0.023035478591918946,0.001993267131541234,gini,,4,50,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.9551083087921143,0.03130741464540526,0.04368433952331543,0.0074208006205088274,gini,,4,100,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.918657159805298,0.07307800312912344,0.07242698669433593,0.005299849316531493,gini,,4,200,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.981528663635254,0.1627070282625666,0.11794257164001465,0.015981567973369953,gini,,4,300,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5096479415893554,0.05202213589137421,0.027237701416015624,0.01140905649123821,gini,,6,50,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 6, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1284330844879151,0.04127423863822027,0.039992237091064455,0.004265441643502594,gini,,6,100,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 6, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.9930080890655517,0.05857581195725307,0.0832859992980957,0.008330422213557705,gini,,6,200,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 6, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.9011958599090577,0.04685325449722931,0.1207268238067627,0.020826265139044023,gini,,6,300,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 6, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5427426338195801,0.011188483724503082,0.020810508728027345,0.004098522054516561,entropy,10,1,50,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1152867794036865,0.04377890604355628,0.04525914192199707,0.0042544357185177505,entropy,10,1,100,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.446580934524536,0.11899071574519121,0.07274913787841797,0.005163788915184099,entropy,10,1,200,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.401471471786499,0.1138372161201275,0.10759158134460449,0.004801440497453411,entropy,10,1,300,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.591520357131958,0.058495989825813846,0.026395654678344725,0.00482095954629955,entropy,10,2,50,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1760930061340331,0.12248796828413548,0.04043688774108887,0.004666145075231003,entropy,10,2,100,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.1083657264709474,0.050643040140877574,0.0742788314819336,0.006259111380609178,entropy,10,2,200,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.1076118469238283,0.052180092775000395,0.10244560241699219,0.001925661643927081,entropy,10,2,300,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5175763130187988,0.008292559668211564,0.02473936080932617,0.003183153036422392,entropy,10,4,50,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1213277339935304,0.09564685404314349,0.040303373336791994,0.00811960642648652,entropy,10,4,100,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.4725673675537108,0.19720977780389087,0.07730050086975097,0.016660478072378627,entropy,10,4,200,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.375898551940918,0.1826771713041988,0.11113510131835938,0.006822245850704371,entropy,10,4,300,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5537570953369141,0.0455597793532485,0.022060966491699217,0.0016114055654333753,entropy,10,6,50,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0804854393005372,0.045228201738931724,0.03933529853820801,0.00039148898126390444,entropy,10,6,100,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.0971885681152345,0.0486761607658279,0.07574696540832519,0.0049341551491984,entropy,10,6,200,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.2456009864807127,0.11895506904975163,0.11320805549621582,0.018572427555995894,entropy,10,6,300,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5511670112609863,0.031188607992068323,0.02142195701599121,0.003753645885852125,entropy,20,1,50,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.20698823928833,0.050374082104405075,0.042919254302978514,0.0048614055388622734,entropy,20,1,100,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.153894281387329,0.04313797733625272,0.07762937545776367,0.013462945510177824,entropy,20,1,200,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.139133358001709,0.05276570029903782,0.10849995613098144,0.008927061801849986,entropy,20,1,300,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5286035060882568,0.021517076801734064,0.0225494384765625,0.0013755918920536454,entropy,20,2,50,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0731537342071533,0.022719251014276822,0.04136567115783692,0.0032436618008513675,entropy,20,2,100,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.368171548843384,0.11203246293527282,0.10573210716247558,0.017914565020566577,entropy,20,2,200,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.7206920623779296,0.33664726384446814,0.11110782623291016,0.009958292088060153,entropy,20,2,300,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6526929855346679,0.05439881719939498,0.029351234436035156,0.00779497634582614,entropy,20,4,50,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.3799185276031494,0.13626541694228222,0.061313819885253903,0.027937287064521327,entropy,20,4,100,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.5444703102111816,0.24832902077737407,0.11529841423034667,0.05817430504370962,entropy,20,4,200,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.7895576477050783,0.24282139934612113,0.14184603691101075,0.03817010312206739,entropy,20,4,300,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6085317134857178,0.06436105189681414,0.02321457862854004,0.0012845957022505276,entropy,20,6,50,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 6, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
